"Country","City","TypeContract","PriceValue"
"Romania","Bucuresti","Furnizare","79275"
"Romania","Pitesti","Furnizare","1690224"
"Romania","Bucuresti","Furnizare","2066"
"Romania","Bucuresti","Furnizare","13600"
"Romania","Baia Mare","Furnizare","53078"
"Romania","Bucure?ti","Furnizare","32625"
"Romania","23 August","Lucrari","1579281"
"Romania","Bucuresti","Furnizare","55839"
"Romania","Bucuresti","Furnizare","1525765"
"Romania","Cluj-Napoca","Furnizare","684000"
"Romania","Cluj-Napoca","Furnizare","117000"
"Romania","Cluj-Napoca","Furnizare","380000"
"Romania","Cluj-Napoca","Furnizare","380000"
"Romania","Cluj-Napoca","Furnizare","384000"
"Romania","Cluj-Napoca","Furnizare","342000"
"Romania","Cluj-Napoca","Furnizare","460000"
"Romania","Cluj-Napoca","Furnizare","605400"
"Romania","Cluj-Napoca","Furnizare","458600"
"Romania","Cluj-Napoca","Furnizare","550250"
"Romania","Cluj-Napoca","Furnizare","496000"
"Romania","Cluj-Napoca","Furnizare","496000"
"Romania","Cluj-Napoca","Furnizare","496000"
"Romania","Cluj-Napoca","Furnizare","272000"
"Romania","Cluj-Napoca","Furnizare","624000"
"Romania","Cluj-Napoca","Furnizare","624000"
"Romania","Cluj-Napoca","Furnizare","704000"
"Romania","Cluj-Napoca","Furnizare","704000"
"Romania","Cluj-Napoca","Furnizare","87000"
"Romania","Cluj-Napoca","Furnizare","141600"
"Romania","Cluj-Napoca","Furnizare","175200"
"Romania","Cluj-Napoca","Furnizare","570000"
"Romania","Cluj-Napoca","Furnizare","217000"
"Romania","Cluj-Napoca","Furnizare","197500"
"Romania","Cluj-Napoca","Furnizare","460000"
"Romania","Cluj-Napoca","Furnizare","196500"
"Romania","Cluj-Napoca","Furnizare","234000"
"Romania","Cluj-Napoca","Furnizare","234000"
"Romania","Cluj-Napoca","Furnizare","146400"
"Romania","Cluj-Napoca","Furnizare","537500"
"Romania","Cluj-Napoca","Furnizare","272000"
"Romania","Cluj-Napoca","Furnizare","272000"
"Romania","Bucuresti","Furnizare","356900"
"Romania","Bals","Furnizare","178900"
"Romania","Bucuresti","Furnizare","234998"
"Romania","Bucuresti","Furnizare","233784"
"Romania","Cristesti","Lucrari","250881"
"Romania","Constanta","Servicii","326281"
"Romania","Craiova","Furnizare","1575"
"Romania","Suceava","Lucrari","79851"
"Romania","BUCURESTI","Servicii","8000"
"Romania","Bucuresti","Servicii","137000"
"Romania","Oradea","Furnizare","3950"
"Romania","Oradea","Furnizare","5895"
"Romania","Oradea","Furnizare","29780"
"Romania","Oradea","Servicii","160000"
"Romania","Bucuresti","Furnizare","256000"
"Romania","Bucuresti","Furnizare","12000"
"Romania","Bucuresti","Furnizare","272000"
"Romania","Bucuresti","Furnizare","272000"
"Romania","Bucuresti","Furnizare","33600"
"Romania","Bucuresti","Furnizare","54400"
"Romania","Bucuresti","Furnizare","57600"
"Romania","Bucuresti","Furnizare","70400"
"Romania","Targu Jiu","Furnizare","23408"
"Romania","Lacu Sarat","Servicii","60999"
"Romania","Lacu Sarat","Servicii","48962"
"Romania","Giurgiu","Furnizare","96300"
"Romania","Tomesti","Servicii","35000"
"Romania","Bucuresti","Furnizare","231192"
"Romania","Bucuresti","Furnizare","231192"
"Romania","Bucuresti","Furnizare","131250"
"Romania","Bucuresti","Furnizare","72248"
"Romania","Bucuresti","Furnizare","57798"
"Romania","Bucuresti","Furnizare","111468"
"Romania","Bucuresti","Furnizare","50625"
"Romania","Bucuresti","Furnizare","72248"
"Romania","Bucuresti","Furnizare","206422"
"Romania","Bucuresti","Furnizare","135600"
"Romania","Bucuresti","Furnizare","43200"
"Romania","Medgidia","Servicii","233688"
"Romania","Zalau","Furnizare","102600"
"Romania","Bucuresti","Furnizare","5339"
"Romania","Bucuresti","Furnizare","114750"
"Romania","Bucuresti","Furnizare","165000"
"Romania","Bucuresti","Furnizare","132000"
"Romania","Closani","Servicii","81677"
"Romania","Craiova","Furnizare","47100"
"Romania","Craiova","Furnizare","844"
"Romania","Craiova","Furnizare","2287"
"Romania","Bucuresti","Furnizare","4480"
"Romania","Bucuresti","Furnizare","33305"
"Romania","Bucuresti","Furnizare","40600"
"Romania","Bucure?ti","Servicii","8000"
"Romania","Bucuresti","Servicii","8313"
"Romania","Cluj-Napoca","Furnizare","2255040"
"Romania","Cluj-Napoca","Furnizare","3874560"
"Romania","Bucuresti","Furnizare","286000"
"Romania","Bucuresti","Furnizare","355200"
"Romania","Bucuresti","Furnizare","142200"
"Romania","Bucuresti","Furnizare","442000"
"Romania","Bucuresti","Furnizare","342000"
"Romania","Craiova","Servicii","58539"
"Romania","Mioveni","Servicii","199920"
"Romania","Popesti-Leordeni","Servicii","50000"
"Romania","Brasov","Furnizare","15440"
"Romania","Bucuresti","Furnizare","141395"
"Romania","Bucuresti","Furnizare","35000"
"Romania","Suceava","Servicii","2082074"
"Romania","Bacau","Furnizare","266855"
"Romania","Bucuresti","Furnizare","19447"
"Romania","Bucuresti","Servicii","53540"
"Romania","Constanta","Servicii","14096"
"Romania","Corunca","Furnizare","12671"
"Romania","Horezu","Servicii","148006"
"Romania","Horodniceni","Furnizare","72985"
"Romania","Horodniceni","Furnizare","391886"
"Romania","Insuratei","Servicii","170834"
"Romania","Insuratei","Servicii","81682"
"Romania","Timisoara","Furnizare","196250"
"Romania","Timisoara","Furnizare","13200"
"Romania","Timisoara","Furnizare","131700"
"Romania","Timisoara","Furnizare","66000"
"Romania","Timisoara","Furnizare","197500"
"Romania","Timisoara","Furnizare","196500"
"Romania","Timisoara","Furnizare","432500"
"Romania","Timisoara","Furnizare","288000"
"Romania","Timisoara","Furnizare","49000"
"Romania","Timisoara","Furnizare","58800"
"Romania","Timisoara","Furnizare","22400"
"Romania","Timisoara","Furnizare","29400"
"Romania","Timisoara","Furnizare","29400"
"Romania","Timisoara","Furnizare","58800"
"Romania","Timisoara","Furnizare","33600"
"Romania","Timisoara","Furnizare","152000"
"Romania","Bucuresti","Furnizare","750"
"Romania","Bratca","Furnizare","37800"
"Romania","Bucuresti","Furnizare","116500"
"Romania","Bucuresti","Furnizare","356900"
"Romania","Bucuresti","Furnizare","15970"
"Romania","Bucuresti","Furnizare","2455"
"Romania","Baia Mare","Furnizare","93218"
"Romania","Constanta","Furnizare","152400"
"Romania","Suceava","Servicii","20120"
"Romania","Bucuresti","Furnizare","318400"
"Romania","Constanta","Servicii","79366"
"Romania","Bucuresti","Furnizare","32700"
"Romania","Ramnicu Valcea","Furnizare","10880"
"Romania","Cluj-Napoca","Furnizare","121450"
"Romania","Cluj-Napoca","Furnizare","177600"
"Romania","Cluj-Napoca","Furnizare","177600"
"Romania","Cluj-Napoca","Furnizare","177600"
"Romania","Cluj-Napoca","Furnizare","229600"
"Romania","Cluj-Napoca","Furnizare","142200"
"Romania","Cluj-Napoca","Furnizare","33600"
"Romania","Cluj-Napoca","Furnizare","36000"
"Romania","Cluj-Napoca","Furnizare","43850"
"Romania","Cluj-Napoca","Furnizare","177600"
"Romania","Cluj-Napoca","Furnizare","355200"
"Romania","Cluj-Napoca","Furnizare","38000"
"Romania","Cluj-Napoca","Furnizare","142200"
"Romania","Cluj-Napoca","Furnizare","189600"
"Romania","Cluj-Napoca","Furnizare","66000"
"Romania","Cluj-Napoca","Furnizare","12000"
"Romania","Cluj-Napoca","Furnizare","288000"
"Romania","Cluj-Napoca","Furnizare","288000"
"Romania","Cluj-Napoca","Furnizare","307840"
"Romania","Cluj-Napoca","Furnizare","77800"
"Romania","Cluj-Napoca","Furnizare","77800"
"Romania","Cluj-Napoca","Furnizare","49000"
"Romania","Cluj-Napoca","Furnizare","58800"
"Romania","Cluj-Napoca","Furnizare","22400"
"Romania","Cluj-Napoca","Furnizare","29400"
"Romania","Cluj-Napoca","Furnizare","44800"
"Romania","Cluj-Napoca","Furnizare","70400"
"Romania","Cluj-Napoca","Furnizare","342000"
"Romania","Cluj-Napoca","Furnizare","688800"
"Hungary","NA","Furnizare","54649"
"Romania","Bucuresti","Furnizare","23418"
"Romania","Vaslui","Furnizare","35960"
"Romania","Bucuresti","Furnizare","1511"
"Romania","Bucuresti","Servicii","17000"
"Romania","Lancram","Lucrari","795040"
"Romania","Craiova","Furnizare","19448"
"Romania","Bacau","Furnizare","576"
"Romania","Bacau","Furnizare","912"
"Romania","Bacau","Furnizare","5400"
"Romania","Bacau","Furnizare","16704"
"Romania","Bacau","Furnizare","21600"
"Romania","Bacau","Furnizare","31920"
"Romania","Bacau","Furnizare","32400"
"Romania","Cluj-Napoca","Furnizare","11422"
"Romania","Piatra-Neamt","Furnizare","4646"
"Romania","Ramnicu Valcea","Furnizare","89060"
"Romania","Popesti-Leordeni","Lucrari","2093091"
"Romania","Bucuresti","Furnizare","9792"
"Romania","Bucuresti","Furnizare","89280"
"Romania","Bucuresti","Furnizare","953120"
"Romania","Bratca","Furnizare","69000"
"Romania","Bratca","Furnizare","85000"
"Romania","Piatra-Neamt","Furnizare","743690"
"Romania","Piatra-Neamt","Furnizare","264170"
"Romania","Iasi","Furnizare","6798"
"Romania","Corunca","Furnizare","4660"
"Romania","Iasi","Furnizare","7879"
"Romania","Bucuresti","Furnizare","5561"
"Romania","Galati","Servicii","56000"
"Romania","Bucuresti","Servicii","24840"
"Romania","Sannicoara","Servicii","247929"
"Romania","Baru","Servicii","130020"
"Romania","Bucuresti","Furnizare","8621"
"Romania","Bucuresti","Servicii","3000"
"Romania","Bucuresti","Servicii","14076"
"Romania","Bucuresti","Servicii","11400"
"Romania","Bucuresti","Furnizare","1560"
"Romania","Bucuresti","Furnizare","75759"
"Romania","Bucuresti","Servicii","5796"
"Romania","Bucuresti","Servicii","19600"
"Romania","Dragomiresti-Deal","Furnizare","263500"
"Romania","Floresti","Servicii","11592"
"Romania","Targoviste","Furnizare","13880"
"Romania","Targoviste","Furnizare","4922"
"Romania","Bucuresti","Furnizare","2922"
"Romania","Targu Jiu","Lucrari","9300"
"Romania","Felnac","Furnizare","7823"
"Romania","Utvin","Furnizare","208320"
"Romania","soimus","Furnizare","288392"
"Romania","soimus","Furnizare","959540"
"Romania","Chiajna","Furnizare","1341120"
"Romania","Bucuresti","Furnizare","672000"
"Romania","Bucuresti","Furnizare","11200"
"Romania","Bucuresti","Servicii","15360"
"Romania","Bucuresti","Furnizare","1560"
"Romania","Bucuresti","Furnizare","6350"
"Romania","Jilava","Furnizare","94695"
"Romania","Braila","Furnizare","20330"
"Romania","Curtea de Arges","Furnizare","74964"
"Romania","Bucuresti","Furnizare","2438437"
"Romania","Bucuresti","Furnizare","3615470"
"Romania","Vaslui","Lucrari","2876392"
"Romania","Medias","Servicii","180530"
"Romania","Braila","Servicii","768"
"Romania","Odobesti","Servicii","153287"
"Romania","Bucuresti","Furnizare","774"
"Romania","Sibiu","Furnizare","885"
"Romania","RADUCANENI","Lucrari","418500"
"Romania","BUCURESTI","Servicii","121000"
"Romania","Galati","Furnizare","22762"
"Romania","Craiova","Servicii","15300"
"Romania","Bucuresti","Furnizare","565440"
"Romania","Bucuresti","Furnizare","10630"
"Romania","Bucuresti","Furnizare","144000"
"Romania","Bucuresti","Furnizare","192000"
"Romania","Bucuresti","Furnizare","192000"
"Romania","Bucuresti","Furnizare","96000"
"Romania","Bucuresti","Furnizare","24000"
"Romania","Bucuresti","Furnizare","216000"
"Romania","Babeni","Lucrari","760758"
"Romania","Valea Mare-Pravat","Furnizare","39076"
"Romania","Ortisoara","Furnizare","959540"
"Romania","Focsani","Servicii","9030"
"Romania","Breaza de Sus","Servicii","1428000"
"Romania","Bucuresti","Furnizare","1366810"
"Romania","Bucuresti","Servicii","12008"
"Romania","Timisoara","Furnizare","959540"
"Romania","Timisoara","Furnizare","288392"
"Romania","Magureni","Servicii","1"
"Romania","Magureni","Servicii","1538240"
"Romania","Timisoara","Furnizare","2711"
"Romania","Vaslui","Furnizare","88059"
"Romania","Bucuresti","Lucrari","3710852"
"Romania","Bucuresti","Lucrari","3702871"
"Romania","Bucuresti","Servicii","212000"
"Romania","Iasi","Servicii","73654"
"Romania","Mogosoaia","Furnizare","31842"
"Romania","Mogosoaia","Furnizare","15500"
"Romania","Mogosoaia","Furnizare","37961"
"Romania","Mogosoaia","Furnizare","33"
"Romania","Mogosoaia","Furnizare","650"
"Romania","Mogosoaia","Furnizare","38342"
"Romania","Craiova","Servicii","329520"
"Romania","Scornicesti","Furnizare","9450"
"Romania","Scornicesti","Furnizare","21215"
"Romania","Scornicesti","Furnizare","25600"
"Romania","Botosani","Lucrari","247600"
"Romania","Costesti","Furnizare","28485"
"Romania","Bucuresti","Servicii","8400"
"Romania","Ploiesti","Furnizare","1876"
"Romania","Bucuresti","Furnizare","298"
"Romania","Bucuresti","Furnizare","576"
"Romania","Bucuresti","Furnizare","912"
"Romania","Bucuresti","Furnizare","16704"
"Romania","Bucuresti","Servicii","12605"
"Romania","Caracal","Servicii","213307"
"Romania","Caracal","Servicii","331115"
"Romania","Bucuresti","Furnizare","1920"
"Romania","Catelu","Furnizare","43725"
"Romania","Bistrita","Lucrari","3166622"
"Romania","Baia Mare","Servicii","248067"
"Romania","scheia","Servicii","49800"
"Romania","Cluj-Napoca","Lucrari","1992848"
"Romania","Bucuresti","Furnizare","714"
"Romania","Bucuresti","Servicii","5040"
"Romania","Ramnicu Valcea","Furnizare","8506"
"Romania","Bucuresti","Furnizare","16182"
"Romania","Bucuresti","Furnizare","4240100"
"Romania","Bucuresti","Furnizare","8266"
"Romania","Brasov","Furnizare","4728"
"Romania","Iasi","Furnizare","1510000"
"Romania","Pitesti","Furnizare","22000"
"Romania","Craiova","Lucrari","4232880"
"Romania","Bucuresti","Servicii","1014638"
"Romania","Bucuresti","Servicii","2800"
"Romania","Bucuresti","Servicii","8500"
"Romania","Bucuresti","Servicii","2800"
"Romania","Bucuresti","Furnizare","23562"
"Romania","Bucuresti","Furnizare","5732"
"Romania","Bucuresti","Furnizare","400"
"Romania","Bucuresti","Furnizare","696"
"Romania","Ramnicu Valcea","Furnizare","3197"
"Romania","Ramnicu Valcea","Furnizare","3305"
"Romania","Ramnicu Valcea","Furnizare","3564"
"Romania","Ramnicu Valcea","Furnizare","4903"
"Romania","Ramnicu Valcea","Furnizare","6394"
"Romania","Ramnicu Valcea","Furnizare","7430"
"Romania","Ramnicu Valcea","Furnizare","28800"
"Romania","Bucuresti","Servicii","287000"
"Romania","Negresti-Oas","Lucrari","5046671"
"Romania","Brasov","Furnizare","54430"
"Romania","Constanta","Furnizare","298"
"Romania","Constanta","Furnizare","1560"
"Romania","Constanta","Furnizare","2400"
"Romania","Constanta","Furnizare","6350"
"Romania","Bucuresti","Furnizare","576"
"Romania","Slatina","Furnizare","7776"
"Romania","Slatina","Furnizare","9936"
"Romania","Bucuresti","Furnizare","75759"
"Romania","Targu Mures","Furnizare","7560"
"Romania","Constanta","Lucrari","3997924"
"Romania","Oradea","Servicii","87087"
"Romania","Satu Mare","Servicii","68179"
"Romania","Drobeta-Turnu Severin","Servicii","94250"
"Romania","Suceava","Furnizare","17443"
"Romania","Craiova","Furnizare","1458"
"Romania","Craiova","Furnizare","6804"
"Romania","Craiova","Furnizare","17006"
"Romania","Padureni","Furnizare","208320"
"Romania","Bucuresti","Furnizare","15160"
"Romania","Suceava","Furnizare","23836"
"Romania","Baia Mare","Servicii","24500"
"Romania","Bistrita","Servicii","435292"
"Romania","Bistrita","Servicii","248580"
"Romania","Bistrita","Servicii","88218"
"Romania","Bistrita","Servicii","136934"
"Romania","Bistrita","Servicii","46713"
"Romania","Bistrita","Servicii","89814"
"Romania","Suceava","Furnizare","59334"
"Romania","Constanta","Lucrari","479089"
"Romania","Constanta","Lucrari","127814"
"Romania","Bucuresti","Furnizare","7759"
"Romania","Bucuresti","Furnizare","4700"
"Romania","Curtea de Arges","Furnizare","168517"
"Romania","Curtea de Arges","Furnizare","5530"
"Romania","Curtea de Arges","Furnizare","8294"
"Romania","Cluj-Napoca","Furnizare","29050"
"Romania","Oradea","Lucrari","351326"
"Romania","Slatina","Furnizare","190930"
"Romania","Sibiu","Furnizare","59144"
"Romania","Giurgiu","Lucrari","401941"
"Romania","Iasi","Servicii","29208"
"Romania","Bucuresti","Furnizare","21206"
"Romania","Baia Mare","Servicii","6536905"
"Romania","Bucuresti","Furnizare","14000"
"Romania","Bucuresti","Furnizare","2558"
"Romania","Bucuresti","Furnizare","557"
"Romania","Bucuresti","Furnizare","3744"
"Romania","Bucuresti","Furnizare","13446"
"Romania","Deva","Furnizare","4823"
"Romania","Deva","Furnizare","31605"
"Romania","Constanta","Lucrari","205952"
"Romania","Bucuresti","Furnizare","38678"
"Romania","Reghin","Servicii","17834"
"Romania","Cluj-Napoca","Servicii","168000"
"Romania","Timisoara","Lucrari","1570699"
"Romania","Bucuresti","Furnizare","1316"
"Romania","Brasov","Furnizare","58465"
"Romania","Brasov","Furnizare","4528"
"Romania","Cluj-Napoca","Lucrari","1112878"
"Romania","Bucuresti","Furnizare","284769"
"Romania","Pitesti","Lucrari","502000"
"Romania","Bucuresti","Lucrari","1372324"
"Romania","Targu Neamt","Furnizare","38377"
"Romania","Targu Mures","Furnizare","9875210"
"Romania","Sibiu","Furnizare","160000"
"Romania","Targu Frumos","Furnizare","128125"
"Romania","Bucuresti","Furnizare","1401"
"Romania","Bucuresti","Furnizare","3600"
"Romania","Bucuresti","Furnizare","506"
"Romania","Bucuresti","Furnizare","2547"
"Romania","Bucuresti","Furnizare","28462"
"Romania","Bucuresti","Furnizare","36108"
"Romania","Bucuresti","Furnizare","8848"
"Romania","Targu Neamt","Furnizare","530602"
"Romania","Targu Neamt","Furnizare","61474"
"Romania","Pitesti","Lucrari","810695"
"Romania","Bucuresti","Servicii","1163303"
"Romania","Brasov","Furnizare","28400"
"Romania","Cluj-Napoca","Furnizare","54800"
"Romania","Cluj-Napoca","Furnizare","276000"
"Romania","Cluj-Napoca","Furnizare","4560"
"Romania","Cluj-Napoca","Furnizare","5790"
"Romania","Cluj-Napoca","Furnizare","4300"
"Romania","Iasi","Furnizare","495000"
"Romania","Cluj-Napoca","Furnizare","5550"
"Romania","Cluj-Napoca","Furnizare","25900"
"Romania","Cluj-Napoca","Furnizare","1000"
"Romania","Brasov","Furnizare","487740"
"Romania","Brasov","Furnizare","7068"
"Romania","Brasov","Furnizare","1337"
"Romania","Brasov","Furnizare","416"
"Romania","Brasov","Furnizare","9185"
"Romania","Brasov","Furnizare","1401"
"Romania","Brasov","Furnizare","139040"
"Romania","Brasov","Furnizare","180290"
"Romania","Brasov","Furnizare","8456"
"Romania","Brasov","Furnizare","28462"
"Romania","Brasov","Furnizare","12816"
"Romania","Brasov","Furnizare","36108"
"Romania","Brasov","Furnizare","8848"
